hotelId,hotelName,star,reviewScore,reviewScoreText,reviewCount,cityId,cityName,districtId,districtName,latitude,longitude,nearbyLandmark,minPrice,avgPrice,originalPrice,currency,roomsLeft,lastBookedText,buttonContent,isSoldOut,hotelType,description,amenities,roomTypes,fullAddress
3294569600,The Concept Hotel HCMC - City Center,0,,,8,,,,,,,Bùi Thị Xuân,3800000,,,VND,,,"Giá cũ là 3.800.000 ₫
3.800.000 ₫",,The Concept Hotel HCMC - City Center,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Rất tốt, Khám phá địa danh lân cận
Gần Phạm Ngũ Lão, Khám phá địa danh lân cận, Gần Phạm Ngũ Lão, Wifi miễn phí, Máy điều hòa, Không hút thuốc, Bệnh viện Từ Dũ, ‪1 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪3 phút đi bộ‬, Phạm Ngũ Lão, ‪3 phút đi bộ‬, Phố đi bộ Bùi Viện, ‪8 phút đi bộ‬, ‪14 phút đi xe‬, 25 mét vuông, 2 giường đơn lớn, 3.800.000 ₫, 3.420.000 ₫, Tổng 7.756.560 ₫, bao gồm thuế & phí",,"160Bis Bùi Thị Xuân, Phạm Ngũ Lão, TP. Hồ Chí Minh, 700000"
3381879232,Siris Niko Residence - Self Checkin,0,,,1,94122,Ho Chi Minh City,,,,,,412500,,,VND,,,,,Siris Niko Residence Apartment,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Toàn bộ căn hộ, Hoàn tiền toàn bộ, Tốt, Bao gồm đậu xe tự phục vụ, Khám phá địa danh lân cận
Gần Cresent Mall, Khám phá địa danh lân cận, Gần Cresent Mall, Căn hộ tại Thành phố Hồ Chí Minh, Giặt ủi, Máy điều hòa, Sân thượng/sân hiên, Wifi miễn phí, Bồn tắm, Trung tâm Thương mại SC VivoCity, ‪3 phút đi bộ‬, Cresent Mall
Place, Cresent Mall
‪17 phút đi bộ‬, Cresent Mall, ‪17 phút đi bộ‬, Trung tâm Hội chợ và Triển lãm Sài Gòn, ‪3 phút đi xe‬, ‪24 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, 1 giường cỡ queen, Trước T2, 09/03, 412.500 ₫",,"466 Phạm Thái Bường, Tân Phong, TP.Hồ Chí Minh, 700000"
3453686976,Urban Hotel,0,,,,,,,,,,Quận Bình Thạnh,940035,,,VND,,,"Giá cũ là 940.035 ₫
940.035 ₫",,Urban Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Khám phá địa danh lân cận
Đi bộ đến Sông Sài Gòn, Khám phá địa danh lân cận, Đi bộ đến Sông Sài Gòn, Có bãi đậu xe máy, Wifi miễn phí, Máy điều hòa, 50 Nguyễn Xí, TP. Hồ Chí Minh, 700000, Sông Sài Gòn
Place, Sông Sài Gòn
‪15 phút đi bộ‬, Sông Sài Gòn, ‪15 phút đi bộ‬, Công viên Vinhomes Central Park, ‪4 phút đi xe‬, Landmark 81
Place, Landmark 81
‪5 phút đi xe‬, Landmark 81, ‪5 phút đi xe‬, ‪12 phút đi xe‬, 17 mét vuông, 1 giường cỡ queen, 940.035 ₫, 545.220 ₫, Tổng 618.280 ₫",,"50 Nguyễn Xí, TP. Hồ Chí Minh, 700000"
3416803584,Golden Sun 2 Hotel & Apartment,0,,,1,94122,Ho Chi Minh City,,,,,,554258,,,VND,,,,,Golden Sun 2 Hotel & Apartment,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Tốt, Có bãi đậu xe trong khuôn viên, Khám phá địa danh lân cận
Gần Cresent Mall, Khám phá địa danh lân cận, Gần Cresent Mall, Có bãi đậu xe chuyên dụng, 4 nhà hàng, Wifi miễn phí, Vườn, Bar và lounge, Máy điều hòa, Trung tâm Thương mại SC VivoCity, ‪5 phút đi bộ‬, Cresent Mall
Place, Cresent Mall
‪17 phút đi bộ‬, Cresent Mall, ‪17 phút đi bộ‬, Trung tâm Hội chợ và Triển lãm Sài Gòn, ‪4 phút đi xe‬, ‪25 phút đi xe‬, 1 giường cỡ king, Đặt ngay, thanh toán sau, 573.192 ₫",,"23 Hưng Gia 3, Golden Sun 2 Hotel & Apartment, TP.Hồ Chí Minh, 76000"
3797176064,Hearth and Home Đề Thám,0,,,1,,,Q1,Quận 1,,,,555556,,,VND,,,Đăng nhập để tiết kiệm hơn nữa,,Khách sạn cách Phố đi bộ Bùi Viện vài phút đi bộ,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Khám phá địa danh lân cận, Đi bộ đến Phố đi bộ Bùi Viện, Có bãi đậu xe máy, Wifi miễn phí, Tủ lạnh, Lò vi sóng, Phố đi bộ Bùi Viện, ‪5 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪7 phút đi bộ‬, Phạm Ngũ Lão, ‪7 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪14 phút đi bộ‬, Chợ Bến Thành, ‪14 phút đi bộ‬, ‪17 phút đi xe‬, 16 mét vuông, 1 giường cỡ queen, Ban công, 555.556 ₫, Tổng 630.000 ₫, bao gồm thuế & phí, Sẽ chưa thu tiền ngay, 25 mét vuông",,"69/20 Đề Thám, P.Cô Giang, Q.1, TP.Hồ Chí Minh, 700000"
3854019296,Vinhomes Central Park by Urban Home Hotel,0,,,155,94122,Ho Chi Minh City,,,,,,,,,USD,,,Đăng nhập để tiết kiệm hơn nữa,,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Ngoại hạng, Chìm đắm trong sự thư giãn, Ban công, Dễ di chuyển, Khám phá địa danh lân cận
Đi bộ đến Landmark 81, Khám phá địa danh lân cận, Đi bộ đến Landmark 81, 1 hồ bơi ngoài trời, Bồn tắm nóng trong spa, Có bãi đậu xe tự phục vụ, Bếp, Giặt ủi, Máy điều hòa, Landmark 81
Place, Landmark 81
‪5 phút đi bộ‬, Landmark 81, ‪5 phút đi bộ‬, Công viên Vinhomes Central Park, ‪7 phút đi bộ‬, Sông Sài Gòn
Place, Sông Sài Gòn
‪10 phút đi bộ‬, Sông Sài Gòn, ‪10 phút đi bộ‬, ‪13 phút đi xe‬, 5 mét vuông",,"720A Điện Biên Phủ, Bình Thạnh, TP.Hồ Chí Minh, TP.Hồ Chí Minh, 72300"
3899173184,Saigon Metropole Luxury Apartment,0,,,112,94122,Ho Chi Minh City,,,,,,,,,USD,,,"Giá cũ là 19.400.353 ₫
19.400.353 ₫",,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Ngoại hạng, Chìm đắm trong sự thư giãn, Ban công, Dễ di chuyển, Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, 1 hồ bơi ngoài trời, Có bãi đậu xe tự phục vụ, Bếp, Máy điều hòa, Spa đầy đủ liệu pháp, Sông Sài Gòn
Place, Sông Sài Gòn
‪5 phút đi bộ‬, Sông Sài Gòn, ‪5 phút đi bộ‬, Nhà hát Thành phố Hồ Chí Minh, ‪17 phút đi bộ‬, Đường Đồng Khởi, ‪15 phút đi xe‬, 58 mét vuông, 1 giường cỡ king, Wifi miễn phí, 19.400.353 ₫, 10.864.198 ₫, Tổng 12.320.001 ₫",,"20 Nguyễn Thiện Thành, Thủ Đức, TP.Hồ Chí Minh, TP.Hồ Chí Minh, 700000"
3806975648,Metropole Urban Residence,0,,,207,94122,Ho Chi Minh City,,,,,,,,,USD,,,"Giá cũ là 19.400.353 ₫
19.400.353 ₫",,"VIP Access
·Khách sạn căn hộ",,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Ngoại hạng, Chìm đắm trong sự thư giãn, Lò nướng, Dễ di chuyển, Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, 1 hồ bơi ngoài trời, Bồn tắm nóng trong spa, Có bãi đậu xe tự phục vụ, Bếp, Máy điều hòa, Ban công, Sông Sài Gòn
Place, Sông Sài Gòn
‪3 phút đi bộ‬, Sông Sài Gòn, ‪3 phút đi bộ‬, Nhà hát Thành phố Hồ Chí Minh, ‪15 phút đi bộ‬, Đường Đồng Khởi, ‪15 phút đi xe‬, VIP Access, Nhận thêm quyền lợi khi là thành viên, 58 mét vuông, 1 giường cỡ queen và 1 sofa giường đơn, Wifi miễn phí",,"20 Nguyễn Thiện Thành, Thủ Đức, Thủ Đức, TP.Hồ Chí Minh, 700000"
3886538880,"Thông tin chi tiết về Lumière Urban Residence View Landmark 81, mở trong tab mới",0,,,140,,,,,,,Thảo Điền,,,,USD,,,"Giá cũ là 19.400.353 ₫
19.400.353 ₫",,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Ngoại hạng, Chìm đắm trong sự thư giãn, Lò nướng, Dễ di chuyển, Khám phá địa danh lân cận
Đi bộ đến Sông Sài Gòn, Khám phá địa danh lân cận, Đi bộ đến Sông Sài Gòn, 1 hồ bơi ngoài trời, Có bãi đậu xe tự phục vụ, Bếp, Máy điều hòa, Spa đầy đủ liệu pháp, Wifi miễn phí, Trung tâm Thương mại Vincom Mega Mall, ‪10 phút đi bộ‬, Siêu thị Metro, Sông Sài Gòn
Place, Sông Sài Gòn
‪12 phút đi bộ‬, Sông Sài Gòn, ‪12 phút đi bộ‬, ‪18 phút đi xe‬, 60 mét vuông, 1 giường cỡ king, 19.400.353 ₫",,"275-277 Võ Nguyên Giáp, An Phú, Thủ Đức, TP.Thủ Đức, TP.Hồ Chí Minh, 700000"
3897334528,Lumière Riverside Urban Suites,0,,,62,,,Q2,,,,Thảo Điền,,,,USD,,,"Giá cũ là 19.400.353 ₫
19.400.353 ₫",,"VIP Access
·Khách sạn căn hộ",,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Ngoại hạng, Chìm đắm trong sự thư giãn, Ban công, Dễ di chuyển, Khám phá địa danh lân cận
Đi bộ đến Sông Sài Gòn, Khám phá địa danh lân cận, Đi bộ đến Sông Sài Gòn, 1 hồ bơi ngoài trời, Bồn tắm nóng trong spa, Có bãi đậu xe tự phục vụ, Bếp, Máy điều hòa, Trung tâm Thương mại Vincom Mega Mall, ‪10 phút đi bộ‬, Siêu thị Metro, Sông Sài Gòn
Place, Sông Sài Gòn
‪12 phút đi bộ‬, Sông Sài Gòn, ‪12 phút đi bộ‬, ‪18 phút đi xe‬, VIP Access, Nhận thêm quyền lợi khi là thành viên, 60 mét vuông, 1 giường cỡ king, Wifi miễn phí, 19.400.353 ₫",,"259 Võ Nguyên Giáp, Q.2, TP.Hồ Chí Minh, TP.Hồ Chí Minh, 700000"
1153591104,Winsuites Sai Gon Hotel,0,,,568,94122,Ho Chi Minh City,Q1,,,,,,,,USD,,,"Giá cũ là 23.809.524 ₫
23.809.524 ₫",,Winsuites Sai Gon Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Tuyệt vời, Quầy bar bên hồ bơi, Khám phá, trải nghiệm, tận hưởng, Khám phá địa danh lân cận
Gần Chợ Bến Thành, Khám phá địa danh lân cận, Gần Chợ Bến Thành, 1 hồ bơi ngoài trời, Có bữa sáng kiểu địa phương, Có bãi đậu xe máy, Có dịch vụ đưa đón sân bay 24 giờ, 1 nhà hàng, Wifi miễn phí, 28-30-32 Lê Lai, Q.1, TP.Hồ Chí Minh, 7000, Chợ Bến Thành
Place, Chợ Bến Thành
‪1 phút đi bộ‬, Chợ Bến Thành, ‪1 phút đi bộ‬, Sài Gòn Square, ‪3 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪3 phút đi bộ‬, Phạm Ngũ Lão, ‪15 phút đi xe‬, VIP Access, Nhận thêm quyền lợi khi là thành viên",,"28-30-32 Lê Lai, Q.1, TP.Hồ Chí Minh, 7000"
690542,"Thông tin chi tiết về Garden View Court Suites TP.Hồ Chí Minh, mở trong tab mới",0,,,33,94122,Ho Chi Minh City,Q1,,,,,9382716,,,VND,,,"Giá cũ là 9.382.716 ₫
9.382.716 ₫",,Garden View Court Serviced Apartments Apartment Ho Chi Minh City,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Toàn bộ căn hộ, Xuất sắc, Dịch vụ và nhân viên xuất sắc, Dụng cụ pha cà phê/trà, Khám phá địa danh lân cận
Đi bộ đến Chợ Bến Thành, Khám phá địa danh lân cận, Đi bộ đến Chợ Bến Thành, Căn hộ với hồ bơi trong nhà, gần Chợ Bến Thành, 1 hồ bơi trong nhà, Có bãi đậu xe tự phục vụ, Bếp, Máy giặt, Máy điều hòa, Ban công, 101 Nguyễn Du, P.Bến Thành, Q.1, TP.Hồ Chí Minh, Chợ Bến Thành
Place, Chợ Bến Thành
‪5 phút đi bộ‬, Chợ Bến Thành, ‪5 phút đi bộ‬, Sài Gòn Square, ‪7 phút đi bộ‬, Đường Đồng Khởi, ‪14 phút đi xe‬, Bữa sáng miễn phí, 104 mét vuông, 1 giường cỡ king và 1 giường đôi",,"101 Nguyễn Du, P.Bến Thành, Q.1, TP.Hồ Chí Minh"
3488739936,Good For You Hotel,0,,,1,94122,Ho Chi Minh City,,,,,,551146,,,VND,,,Đăng nhập để tiết kiệm hơn nữa,,Good For You Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Ngoại hạng, Có bãi đậu xe trong khuôn viên, Khám phá địa danh lân cận
Gần Landmark 81, Khám phá địa danh lân cận, Gần Landmark 81, Bao gồm đậu xe có người phục vụ, Wifi miễn phí, Máy điều hòa, Bồn tắm, Sông Sài Gòn
Place, Sông Sài Gòn
‪3 phút đi bộ‬, Sông Sài Gòn, ‪3 phút đi bộ‬, Công viên Vinhomes Central Park, ‪10 phút đi bộ‬, Landmark 81
Place, Landmark 81
‪14 phút đi bộ‬, Landmark 81, ‪14 phút đi bộ‬, ‪16 phút đi xe‬, Bãi đậu xe miễn phí có nhân viên phục vụ, 12 mét vuông, 1 nệm kiểu Nhật đôi",,"90-92 Đường số 20, P.An Khánh, TP.Thủ Đứ, 90-92, TP.Hồ Chí Minh, 71109"
3435497984,The Passion Hotel Airport - 5 minutes to Tan Son Nhat,0,,,14,,,,Quận Tân Bình • Nhiều khách thích các lựa chọn đưa đón lân cận,,,,925926,,,VND,,,"Giá cũ là 925.926 ₫
925.926 ₫",,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Rất tốt, Dịch vụ và nhân viên xuất sắc, Bao gồm đậu xe tự phục vụ, Đi lại dễ dàng, Khám phá địa danh lân cận, Đi bộ đến Công viên Hoàng Văn Thụ, Có thể mang theo vật nuôi (áp dụng phí), Giặt ủi, Máy điều hòa, Wifi miễn phí, 60/24 Yên Thế, P.2, 79, TP. Hồ Chí Minh, 700000, ‪3 phút đi bộ‬, Công viên Hoàng Văn Thụ, ‪7 phút đi bộ‬, Chùa Phổ Quang, ‪12 phút đi bộ‬, ‪14 phút đi bộ‬, Bãi đậu xe tự phục vụ miễn phí, 15 mét vuông, 1 giường cỡ queen, Chậu vệ sinh/vòi rửa, 925.926 ₫, 523.519 ₫",,"60/24 Yên Thế, P.2, 79, TP. Hồ Chí Minh, 700000"
626302400,Vivian Hotel,0,,,84,,,,Quận Tân Bình,,,,952381,,,VND,,,"Giá cũ là 952.381 ₫
952.381 ₫",,Vivian Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Rất tốt, Có dịch vụ trông trẻ, Khám phá địa danh lân cận, Gần Công viên Hoàng Văn Thụ, Bao gồm đậu xe tự phục vụ, 1 nhà hàng, Wifi miễn phí, Sân thượng/sân hiên, Bar và lounge, ‪3 phút đi bộ‬, Công viên Hoàng Văn Thụ, ‪5 phút đi bộ‬, Chùa Phổ Quang, ‪10 phút đi bộ‬, ‪12 phút đi bộ‬, Bãi đậu xe tự phục vụ miễn phí, 24 mét vuông, 1 giường cỡ queen, 952.381 ₫, 533.333 ₫, Tổng 604.800 ₫",,"94-96 Thăng Long, P.4, Q.Tân Bình, TP.Hồ Chí Minh, 70000"
941628576,Khách sạn Orchids Saigon,0,,,747,94122,Ho Chi Minh City,Q3,,,,,6157665,,,VND,,,,,Khách sạn Orchids Saigon,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Tuyệt vời, Có dịch vụ đưa đón sân bay 24 giờ, Thuận tiện đi bộ, Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, 1 hồ bơi ngoài trời, Có bữa sáng nấu theo yêu cầu, Bao gồm đậu xe tự phục vụ, Nhà hàng ẩm thực quốc tế, Wifi miễn phí, Nhà thờ Đức Bà Sài Gòn, ‪5 phút đi bộ‬, Dinh Độc Lập
Place, Dinh Độc Lập
‪5 phút đi bộ‬, Dinh Độc Lập, Đường Đồng Khởi, ‪7 phút đi bộ‬, ‪12 phút đi xe‬, Bữa sáng miễn phí, Bãi đậu xe tự phục vụ miễn phí, 36 mét vuông, 1 giường cỡ king",,"192 Pasteur Street, District 3, Ho Chi Minh City, 70000"
438223,Pullman Saigon Centre,0,,,1,,,,Quận 1 • Nhiều khách thích vị trí,,,,6160000,,,VND,,,"Giá cũ là 6.160.000 ₫
6.160.000 ₫",,"Khách sạn sang trọng với spa, gần Nhà hát Thành phố Hồ Chí Minh","Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Tuyệt vời, Có bãi đậu xe trong khuôn viên, Dễ di chuyển, Khám phá địa danh lân cận, Đi bộ đến Phố đi bộ Bùi Viện, 1 hồ bơi ngoài trời, 1 bồn tắm nóng trong khuôn viên, Có bữa sáng buffet, Bao gồm đậu xe tự phục vụ, Điểm cho thuê xe hơi trong khuôn viên, Nhà hàng ẩm thực quốc tế, Phố đi bộ Bùi Viện, ‪2 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪3 phút đi bộ‬, Phạm Ngũ Lão, ‪3 phút đi bộ‬, Chợ Bến Thành
Place, Chợ Bến Thành
‪12 phút đi bộ‬, Chợ Bến Thành, ‪12 phút đi bộ‬, ‪16 phút đi xe‬, 11 nhận xét, Bãi đậu xe tự phục vụ miễn phí, 35 mét vuông",,"148 Trần Hưng Đạo, P.Cầu Ông Lãnh, TP. Hồ Chí Minh, 70000"
161414,Khách sạn Renaissance Riverside Sài Gòn,0,,,579,94122,Ho Chi Minh City,Q1,,,,,5200000,,,VND,,,,,Khách sạn Renaissance Riverside Sài Gòn,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Xuất sắc, Có dịch vụ đưa đón sân bay 24 giờ, Khám phá địa danh lân cận, Đi bộ đến Đường Đồng Khởi, 1 hồ bơi ngoài trời, Có bữa sáng buffet, Nhà hàng Trung Hoa, Spa đầy đủ liệu pháp, Wifi miễn phí, 8-15 Tôn Đức Thắng, Q.1, TP. Hồ Chí Minh, 084, Sông Sài Gòn
Place, Sông Sài Gòn
‪2 phút đi bộ‬, Sông Sài Gòn, ‪2 phút đi bộ‬, Đường Đồng Khởi, Chợ Bến Thành
Place, Chợ Bến Thành
‪14 phút đi bộ‬, Chợ Bến Thành, ‪14 phút đi bộ‬, ‪15 phút đi xe‬, Ngoại hạng, 14 nhận xét, 33 mét vuông, 1 giường cỡ king, Đặt ngay, thanh toán sau",,"8-15 Tôn Đức Thắng, Q.1, TP. Hồ Chí Minh, 084"
3678603744,Grand Hotel du LAC Boutique Saigon,0,,,281,94122,Ho Chi Minh City,Q1,,,,,9523810,,,VND,,,"Giá cũ là 9.523.810 ₫
9.523.810 ₫",,Grand Hotel du LAC Boutique Saigon,"Đặt ngay, thanh toán sau","Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Ngoại hạng, Chìm đắm trong sự thư giãn, Có bãi đậu xe trong khuôn viên, Dễ di chuyển, Khám phá địa danh lân cận
Đi bộ đến Chợ Bến Thành, Khám phá địa danh lân cận, Đi bộ đến Chợ Bến Thành, 1 hồ bơi ngoài trời, Có bãi đậu xe có người phục vụ, 2 nhà hàng, Spa đầy đủ liệu pháp, Wifi miễn phí, Trung tâm thể dục 24 giờ, Chợ Bến Thành
Place, Chợ Bến Thành
‪1 phút đi bộ‬, Chợ Bến Thành, ‪1 phút đi bộ‬, Sài Gòn Square, ‪3 phút đi bộ‬, Phạm Ngũ Lão
Place, Phạm Ngũ Lão
‪7 phút đi bộ‬, Phạm Ngũ Lão, ‪7 phút đi bộ‬, ‪15 phút đi xe‬, VIP Access",,"40-42 Phan Bội Châu, P.Bến Thành, Q.1, TP. Hồ Chí Minh, 71009"
3860262016,The L'anmien Saigon Villa and Home,0,,,16,94122,Ho Chi Minh City,Q3,,,,,520917,,,VND,,,"16 nhận xét bên ngoài
(16 nhận xét bên ngoài)",,The L'anmien Saigon Villa and Home,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Xuất sắc, 16 nhận xét bên ngoài, Bao gồm đậu xe tự phục vụ, Khám phá địa danh lân cận, Đi bộ đến Đường Đồng Khởi, Wifi miễn phí, Máy điều hòa, Tủ lạnh, Bồn tắm, 22 Trương Quyền, Q.3, TP.Hồ Chí Minh, 700000, Nhà thờ Tân Định, ‪3 phút đi bộ‬, Bảo tàng Chứng tích Chiến tranh, ‪12 phút đi bộ‬, Đường Đồng Khởi, ‪17 phút đi bộ‬, ‪10 phút đi xe‬, Bãi đậu xe tự phục vụ miễn phí, Trước T4, 18/02, Không được sử dụng mã coupon, 520.917 ₫, Tổng 1.125.187 ₫",,"22 Trương Quyền, Q.3, TP.Hồ Chí Minh, 700000"
3845613920,The Metropole Opera Deluxe Residence,0,,,108,94122,Ho Chi Minh City,,,,,,3747795,,,VND,,,"Giá cũ là 14.991.182 ₫
14.991.182 ₫",,"VIP Access
·Khách sạn căn hộ",,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Hoàn tiền toàn bộ, Đặt ngay, thanh toán sau, Ngoại hạng, Dịch vụ và nhân viên xuất sắc, Bao gồm đậu xe tự phục vụ, Dễ di chuyển, Khám phá địa danh lân cận, Đi bộ đến Đường Đồng Khởi, Không thu phí vật nuôi, Bếp, Wifi miễn phí, Tủ lạnh, Sông Sài Gòn
Place, Sông Sài Gòn
‪7 phút đi bộ‬, Sông Sài Gòn, ‪7 phút đi bộ‬, Nhà hát Thành phố Hồ Chí Minh, ‪19 phút đi bộ‬, Đường Đồng Khởi, ‪15 phút đi xe‬, VIP Access, Nhận thêm quyền lợi khi là thành viên, Bãi đậu xe tự phục vụ miễn phí, 75 mét vuông, 1 giường cỡ king, Máy điều hòa",,"33 Trần Bạch Đằng, Thủ Thiêm, TP.Hồ Chí Minh, Thủ Đức, 78000"
3666714336,M Village Premier Hotel Thi Sách,0,,,20,94122,Ho Chi Minh City,Q1,,,,,5802469,,,VND,,,"Giá cũ là 5.802.469 ₫
5.802.469 ₫",,M Village Premier Hotel Thi Sách,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Ngoại hạng, Dịch vụ và nhân viên xuất sắc, Hồ bơi ngoài trời, Khám phá địa danh lân cận, Đi bộ đến Đường Đồng Khởi, 1 hồ bơi ngoài trời, Có bữa sáng buffet, 1 nhà hàng, Wifi miễn phí, Trung tâm thể dục trong khuôn viên, Bar và lounge, Trung tâm Thương mại Vincom, ‪2 phút đi bộ‬, Nhà hát Thành phố Hồ Chí Minh, Đường Đồng Khởi, ‪3 phút đi bộ‬, ‪15 phút đi xe‬, 26 mét vuông, 1 giường cỡ king, 5.802.469 ₫, 2.669.136 ₫, Tổng 3.026.801 ₫",,"26 Thi Sách, P.Bến Nghé, Q.1, TP.Hồ Chí Minh, 70000"
619119104,Sherwood Suites,0,,,1099,94122,Ho Chi Minh City,Q3,,,,,3040000,,,VND,,,"Giá cũ là 3.040.000 ₫
3.040.000 ₫",,Khách sạn căn hộ,,"Mở app, VND, Hỗ trợ, Chuyến đi, Chính sách, Ngoại hạng, Chìm đắm trong sự thư giãn, Hồ bơi trong nhà, Dễ di chuyển, Khám phá địa danh lân cận, Đi bộ đến Đường Đồng Khởi, 1 hồ bơi trong nhà, Có bãi đậu xe tự phục vụ, Bếp, Máy giặt và máy sấy, Máy điều hòa, Sân chơi trong khuôn viên, 192 Nam Kỳ Khởi Nghĩa, Q.3, TP.Hồ Chí Minh, 700000, Bảo tàng Chứng tích Chiến tranh, ‪5 phút đi bộ‬, Dinh Độc Lập
Place, Dinh Độc Lập
‪8 phút đi bộ‬, Dinh Độc Lập, ‪8 phút đi bộ‬, Nhà thờ Đức Bà Sài Gòn, ‪10 phút đi bộ‬, ‪11 phút đi xe‬, 1 nhận xét, 56 mét vuông, 1 giường cỡ king, Wifi miễn phí",,"192 Nam Kỳ Khởi Nghĩa, Q.3, TP.Hồ Chí Minh, 700000"
2687191200,Sotetsu Grand Frésa Saigon Hotel,0,,,517,94122,Ho Chi Minh City,,,,,,2777778,,,VND,,,"Giá cũ là 2.777.778 ₫
2.777.778 ₫",,Sotetsu Grand Frésa Saigon Hotel,,"Mở app, VND, Hỗ trợ, Chuyến đi, Phòng, Hỗ trợ người khuyết tật, Chính sách, Hoàn tiền toàn bộ, Ngoại hạng, Có dịch vụ đưa đón sân bay 24 giờ, Khám phá địa danh lân cận
Gần Đường Đồng Khởi, Khám phá địa danh lân cận, Gần Đường Đồng Khởi, 1 hồ bơi ngoài trời, Có bữa sáng buffet, Có bãi đậu xe, Nhà hàng Nhật, Wifi miễn phí, Phố Nhật Sài Gòn, ‪2 phút đi bộ‬, Đường Đồng Khởi, ‪7 phút đi bộ‬, Nhà hát Thành phố Hồ Chí Minh, ‪9 phút đi bộ‬, ‪13 phút đi xe‬, 34 nhận xét, 23 mét vuông, 1 giường đôi, Trước T6, 10/04, 2.777.778 ₫",,"8 Lý Tự Trọng, P.Bến Thành, TP. Hồ Chí Minh, 700000"
